PortfolioID,target_return,volatility,sharpe,Ticker,Weight,Ticker_key
39,0.4334568700746335,0.3987533167157268,0.986717485675814,DIA,0.0,DIA
40,0.4426074870022467,0.4109154088820069,0.9797819169099452,DIA,0.0,DIA
41,0.451758104001215,0.4231800925078103,0.9730091544739088,DIA,8.653427823175432e-17,DIA
42,0.4609087210127492,0.4355756016050662,0.9663275891985904,DIA,0.0,DIA
43,0.4700593380350333,0.4480752137173419,0.9597927420871052,DIA,1.5878823923368147e-16,DIA
44,0.4792099550477967,0.4606715685561692,0.9534123332689334,DIA,2.7908444092287317e-17,DIA
45,0.488360572060606,0.4733564791020619,0.9471943278586316,DIA,4.221949650983976e-17,DIA
46,0.4975111890932196,0.486123013105149,0.9411428316689452,DIA,4.123565353897739e-17,DIA
47,0.5066618060863177,0.4989649052617643,0.9352597771209984,DIA,5.307968715668312e-17,DIA
48,0.5158124230991504,0.5118764839547424,0.929545384509634,DIA,0.0,DIA
49,0.5249630403002272,0.5248608276064881,0.9239840635693732,DIA,0.0,DIA
50,0.5341136570109982,0.5379210398021608,0.9185616855453838,DIA,0.0,DIA
51,0.5432642741155921,0.5510517283460877,0.9132795493194013,DIA,0.0,DIA
52,0.5524148911516171,0.5642479724462212,0.9081377624275924,DIA,0.0,DIA
1,0.0948840404973348,0.1436639777814716,0.3820306338783087,SPY,0.0,SPY
2,0.1040346575309804,0.1439543295669668,0.4448262009458479,SPY,0.0,SPY
3,0.0857334226609605,0.1446052005829654,0.3162640242300384,SPY,0.0,SPY
4,0.1131852745537752,0.1450792142276581,0.5044504475943259,SPY,0.0,SPY
5,0.1223358915558633,0.1469959197608286,0.5601236530226748,SPY,0.0138185199299218,SPY
6,0.1314865082920929,0.14953950920541,0.6117882075326697,SPY,0.0393959133069515,SPY
7,0.1406371254106325,0.1525166449019375,0.6598435565858297,SPY,0.0417348092727091,SPY
8,0.1497877425899038,0.1558657781454828,0.7043736213053101,SPY,0.0497139178906409,SPY
9,0.158938359606175,0.1595639626919378,0.7453961257894013,SPY,0.057659699015211,SPY
10,0.1680889766083367,0.1635876800723205,0.7829989186943038,SPY,0.0655255561161559,SPY
11,0.1772395936199666,0.1679105085273374,0.8173377284342075,SPY,0.0725426832847091,SPY
12,0.1863902106317621,0.1724578072700806,0.8488465262839919,SPY,0.0577472291636449,SPY
13,0.1955408276448309,0.177295158899381,0.8772987858800126,SPY,0.0589468200260572,SPY
14,0.2046914446684751,0.1820052766696597,0.9048718129606248,SPY,0.0854586009287169,SPY
15,0.2138420616741083,0.1872940140138224,0.9281773504052224,SPY,0.0865585365085034,SPY
16,0.2229926786751608,0.1928045097398392,0.949109950395258,SPY,0.0882755552456144,SPY
17,0.2321432956814078,0.1985512209528735,0.967726588430364,SPY,0.0877890186965898,SPY
18,0.2412939127370602,0.2044313977049636,0.9846526267338273,SPY,0.0903432547650981,SPY
19,0.2504445297990878,0.2104905829396107,0.9997812104471386,SPY,0.0924792649358575,SPY
20,0.25959514673508,0.2167134176068436,1.0132974190525863,SPY,0.097519364499955,SPY
21,0.2687457637549064,0.2230932126885462,1.0253371718405953,SPY,0.1067847431112057,SPY
22,0.2778963807762094,0.2295872058171969,1.036191803151385,SPY,0.0987984834039518,SPY
23,0.2870469977937364,0.2363792516676521,1.0451297905836634,SPY,0.0869354680264288,SPY
24,0.2961976148082156,0.2437274060148944,1.051164573558704,SPY,0.0660026158202435,SPY
25,0.305348231813515,0.2515586699236075,1.054816484337809,SPY,0.0396681289035869,SPY
26,0.314498848818251,0.2598936140626895,1.0561969743205717,SPY,0.016101815603761,SPY
27,0.3236494658156983,0.2686624789391497,1.0557836990700256,SPY,6.12085738055947e-17,SPY
28,0.3328000828517719,0.2778635678861019,1.0537548519919406,SPY,1.753365089568869e-17,SPY
29,0.3419506998635155,0.2874673661424976,1.0503825318169804,SPY,0.0,SPY
30,0.3511013168899335,0.297459810710973,1.0458599975114462,SPY,0.0,SPY
31,0.3602519337857518,0.3077484044007464,1.0406290632419444,SPY,0.0,SPY
32,0.3694025508162727,0.3183362622461753,1.0347628903223711,SPY,0.0,SPY
33,0.3785531680224659,0.3291946214578194,1.0284286132112448,SPY,0.0,SPY
34,0.3877037849283204,0.3402976486883621,1.0217637008909828,SPY,0.0,SPY
35,0.3968544018212432,0.3516222135546206,1.0148801414271569,SPY,2.775557561562892e-17,SPY
36,0.4060050189469226,0.3631476194895567,1.0078684240347833,SPY,0.0,SPY
37,0.4151556358778606,0.3748554345695774,1.000800845554308,SPY,0.0,SPY
38,0.4243062529879772,0.3867289098875484,0.9937355164363698,SPY,0.0,SPY
39,0.4334568700746335,0.3987533167157268,0.986717485675814,SPY,0.0,SPY
40,0.4426074870022467,0.4109154088820069,0.9797819169099452,SPY,1.3877787807814454e-16,SPY
41,0.451758104001215,0.4231800925078103,0.9730091544739088,SPY,0.0,SPY
42,0.4609087210127492,0.4355756016050662,0.9663275891985904,SPY,0.0,SPY
43,0.4700593380350333,0.4480752137173419,0.9597927420871052,SPY,0.0,SPY
44,0.4792099550477967,0.4606715685561692,0.9534123332689334,SPY,0.0,SPY
45,0.488360572060606,0.4733564791020619,0.9471943278586316,SPY,0.0,SPY
46,0.4975111890932196,0.486123013105149,0.9411428316689452,SPY,0.0,SPY
47,0.5066618060863177,0.4989649052617643,0.9352597771209984,SPY,0.0,SPY
48,0.5158124230991504,0.5118764839547424,0.929545384509634,SPY,0.0,SPY
49,0.5249630403002272,0.5248608276064881,0.9239840635693732,SPY,8.015186695898301e-17,SPY
50,0.5341136570109982,0.5379210398021608,0.9185616855453838,SPY,4.359463841774888e-17,SPY
51,0.5432642741155921,0.5510517283460877,0.9132795493194013,SPY,0.0,SPY
52,0.5524148911516171,0.5642479724462212,0.9081377624275924,SPY,0.0,SPY
1,0.0948840404973348,0.1436639777814716,0.3820306338783087,BTC-USD,0.0,BTC-USD
2,0.1040346575309804,0.1439543295669668,0.4448262009458479,BTC-USD,8.673617379884035e-18,BTC-USD
