Date,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY
2015-06-03,29.142566680908203,225.87399291992188,146.90545654296875,,26.855863571166992,40.62320327758789,177.77830505371094
2015-06-04,28.972349166870117,224.32400512695312,145.54908752441406,,26.676429748535156,40.19831466674805,176.27670288085938
2015-06-05,28.813329696655273,224.95199584960938,144.97247314453125,,26.508926391601562,40.00755310058594,175.97467041015625
2015-06-06,28.813329696655273,225.61900329589844,144.97247314453125,,26.508926391601562,40.00755310058594,175.97467041015625
2015-06-07,28.813329696655273,222.88099670410156,144.97247314453125,,26.508926391601562,40.00755310058594,175.97467041015625
2015-06-08,28.622968673706055,228.48899841308594,144.41207885742188,,26.18584632873535,39.65204620361328,174.89248657226562
2015-06-09,28.53785514831543,229.04800415039062,144.33090209960938,,26.17888832092285,39.58267593383789,174.8673553466797
2015-06-10,28.864845275878906,228.80299377441406,146.2394256591797,,26.675933837890625,40.41509246826172,176.964599609375
2015-06-11,28.799894332885742,229.7050018310547,146.7105712890625,,26.572547912597656,40.2676887512207,177.53501892089844
2015-06-12,28.48186683654785,229.98199462890625,145.484130859375,,26.4592227935791,39.86014175415039,176.17601013183594
2015-06-13,28.48186683654785,232.40199279785156,145.484130859375,,26.4592227935791,39.86014175415039,176.17601013183594
2015-06-14,28.48186683654785,233.54299926757812,145.484130859375,,26.4592227935791,39.86014175415039,176.17601013183594
2015-06-15,28.425872802734375,236.822998046875,144.64752197265625,,26.204238891601562,39.435279846191406,175.42098999023438
2015-06-16,28.57816505432129,250.89500427246094,145.54908752441406,,26.251455307006836,39.73876190185547,176.37733459472656
2015-06-17,28.510976791381836,249.28399658203125,145.7685089111328,,26.30662727355957,39.86014175415039,176.66256713867188
2015-06-18,28.640878677368164,249.0070037841797,147.27098083496094,,26.677921295166016,40.51047134399414,178.49977111816406
2015-06-19,28.35420036315918,244.6060028076172,146.38333129882812,,26.675933837890625,39.97288131713867,177.70738220214844
2015-06-20,28.35420036315918,245.21200561523438,146.38333129882812,,26.675933837890625,39.97288131713867,177.70738220214844
2015-06-21,28.35420036315918,243.94400024414062,146.38333129882812,,26.675933837890625,39.97288131713867,177.70738220214844
2015-06-22,28.580406188964844,246.99000549316406,147.32801818847656,,26.750490188598633,40.085601806640625,178.61776733398438
2015-06-23,28.45050621032715,244.29600524902344,147.49081420898438,,26.86431312561035,39.80813980102539,178.7441864013672
2015-06-24,28.692392349243164,240.51499938964844,146.09829711914062,,26.73309326171875,39.57402038574219,177.44606018066406
2015-06-25,28.555768966674805,242.7989959716797,145.47938537597656,,26.603363037109375,39.58267593383789,176.906494140625
2015-06-26,28.387792587280273,243.593994140625,145.8703155517578,,26.427410125732422,39.244510650634766,176.87281799316406
2015-06-27,28.387792587280273,250.99000549316406,145.8703155517578,,26.427410125732422,39.244510650634766,176.87281799316406
2015-06-28,28.387792587280273,249.01100158691406,145.8703155517578,,26.427410125732422,39.244510650634766,176.87281799316406
2015-06-29,27.890594482421875,257.0639953613281,143.02835083007812,,25.921916961669922,38.472816467285156,173.16371154785156
2015-06-30,28.092159271240234,263.0719909667969,143.1748504638672,,25.871713638305664,38.28205490112305,173.52621459960938
2015-07-01,28.35420036315918,258.6210021972656,144.46153259277344,,25.937820434570312,38.54218673706055,174.91712951660156
2015-07-02,28.318368911743164,255.41200256347656,144.176513671875,,26.01535987854004,38.49881362915039,174.75692749023438
2015-07-03,28.318368911743164,256.33599853515625,144.176513671875,,26.01535987854004,38.49881362915039,174.75692749023438
2015-07-04,28.318368911743164,260.885986328125,144.176513671875,,26.01535987854004,38.49881362915039,174.75692749023438
2015-07-05,28.318368911743164,271.9129943847656,144.176513671875,,26.01535987854004,38.49881362915039,174.75692749023438
2015-07-06,28.219823837280273,269.0299987792969,143.87535095214844,,25.988521575927734,38.49015808105469,174.2595977783203
2015-07-07,28.150390625,266.2070007324219,144.64877319335938,,26.095882415771484,38.412105560302734,175.35543823242188
2015-07-08,27.451616287231445,270.7850036621094,142.50717163085938,,25.68880271911621,38.36008834838867,172.4134979248047
2015-07-09,26.89169692993164,269.2279968261719,142.7188720703125,,25.88016700744629,38.602874755859375,172.725341796875
2015-07-10,27.61063003540039,284.8940124511719,144.4696502685547,,26.349872589111328,38.680908203125,174.9002685546875
2015-07-11,27.61063003540039,293.114990234375,144.4696502685547,,26.349872589111328,38.680908203125,174.9002685546875
2015-07-12,27.61063003540039,310.86700439453125,144.4696502685547,,26.349872589111328,38.680908203125,174.9002685546875
2015-07-13,28.14366912841797,292.0539855957031,146.25306701660156,,27.1660213470459,39.487308502197266,176.83065795898438
2015-07-14,28.132476806640625,287.4639892578125,146.84756469726562,,27.889223098754883,39.55667495727539,177.59771728515625
2015-07-15,28.40347671508789,285.8290100097656,146.85569763183594,,27.845481872558594,39.678062438964844,177.5387725830078
2015-07-16,28.7819766998291,278.0889892578125,147.45013427734375,,28.821184158325195,40.45844268798828,178.96339416503906
2015-07-17,29.030574798583984,279.47198486328125,147.1582794189453,,33.44768524169922,40.42375564575195,179.11517333984375
2015-07-18,29.030574798583984,274.9010009765625,147.1582794189453,,33.44768524169922,40.42375564575195,179.11517333984375
2015-07-19,29.030574798583984,273.614013671875,147.1582794189453,,33.44768524169922,40.42375564575195,179.11517333984375
2015-07-20,29.579303741455078,278.9809875488281,147.28054809570312,,32.95511245727539,40.68388366699219,179.20785522460938
2015-07-21,29.283666610717773,275.8330078125,145.87860107421875,,32.91932678222656,40.99604415893555,178.49977111816406
2015-07-22,28.045127868652344,277.22198486328125,145.33255004882812,,32.909385681152344,39.487308502197266,178.17938232421875
2015-07-23,28.031692504882812,276.04901123046875,144.40330505371094,,32.023643493652344,39.98155212402344,177.17626953125
2015-07-24,27.883867263793945,288.27801513671875,143.06654357910156,,30.99376678466797,39.83413314819336,175.3385467529297
2015-07-25,27.883867263793945,288.6969909667969,143.06654357910156,,30.99376678466797,39.83413314819336,175.3385467529297
2015-07-26,27.883867263793945,292.6860046386719,143.06654357910156,,30.99376678466797,39.83413314819336,175.3385467529297
2015-07-27,27.496414184570312,293.6239929199219,142.0149383544922,,31.177675247192383,39.32255172729492,174.31858825683594
2015-07-28,27.633028030395508,294.427001953125,143.54742431640625,,31.214454650878906,39.31388854980469,176.4597625732422
2015-07-29,27.54567527770996,289.5899963378906,144.48480224609375,,31.4097957611084,40.13762283325195,177.6736297607422
2015-07-30,27.406827926635742,287.72198486328125,144.45216369628906,,31.44260025024414,40.64921188354492,177.71578979492188
2015-07-31,27.167173385620117,284.6499938964844,144.0121307373047,,31.095661163330078,40.493133544921875,177.44606018066406
2015-08-01,27.167173385620117,281.60101318359375,144.0121307373047,,31.095661163330078,40.493133544921875,177.44606018066406
2015-08-02,27.167173385620117,282.614013671875,144.0121307373047,,31.095661163330078,40.493133544921875,177.44606018066406
2015-08-03,26.526634216308594,281.22698974609375,143.25396728515625,,31.374006271362305,40.5885124206543,176.84750366210938
2015-08-04,25.675559997558594,285.2179870605469,142.9033966064453,,31.276586532592773,41.221492767333984,176.50192260742188
2015-08-05,25.845775604248047,281.8819885253906,142.93606567382812,,31.998794555664062,41.25617599487305,177.08355712890625
2015-08-06,25.90201759338379,278.5769958496094,142.00689697265625,,31.944116592407227,40.42375564575195,175.63365173339844
2015-08-07,25.989755630493164,279.5849914550781,141.69712829589844,,31.577301025390625,40.52780532836914,175.29647827148438
2015-08-08,25.989755630493164,260.99700927734375,141.69712829589844,,31.577301025390625,40.52780532836914,175.29647827148438
2015-08-09,25.989755630493164,265.0830078125,141.69712829589844,,31.577301025390625,40.52780532836914,175.29647827148438
2015-08-10,26.934682846069336,264.4700012207031,143.612548828125,,31.499265670776367,41.03940200805664,177.50503540039062
2015-08-11,25.533050537109375,270.385986328125,141.91717529296875,,32.84376907348633,40.24168014526367,175.9033966064453
2015-08-12,25.926767349243164,266.3760070800781,141.99874877929688,,32.78313064575195,40.52780532836914,176.11415100097656
2015-08-13,25.90651512145996,264.0799865722656,142.08018493652344,,32.62855529785156,40.519142150878906,175.8949432373047
2015-08-14,26.088748931884766,265.67999267578125,142.56103515625,,32.6618537902832,40.753257751464844,176.53561401367188
2015-08-15,26.088748931884766,261.5509948730469,142.56103515625,,32.6618537902832,40.753257751464844,176.53561401367188
2015-08-16,26.088748931884766,258.5069885253906,142.56103515625,,32.6618537902832,40.753257751464844,176.53561401367188
2015-08-17,26.358728408813477,257.97601318359375,143.21315002441406,,32.848243713378906,41.03071975708008,177.5218963623047
2015-08-18,26.210237503051758,211.07899475097656,142.91159057617188,,32.612640380859375,41.25764846801758,177.0076904296875
2015-08-19,25.87502098083496,226.6840057373047,141.6156463623047,,32.849735260009766,40.68159484863281,175.6083221435547
2015-08-20,25.344064712524414,235.35000610351562,138.74649047851562,,32.15039825439453,39.85243606567383,171.94143676757812
2015-08-21,23.7939510345459,232.56900024414062,134.44509887695312,,30.443044662475586,37.59185791015625,166.76551818847656
2015-08-22,23.7939510345459,230.38999938964844,134.44509887695312,,30.443044662475586,37.59185791015625,166.76551818847656
2015-08-23,23.7939510345459,228.16900634765625,134.44509887695312,,30.443044662475586,37.59185791015625,166.76551818847656
2015-08-24,23.20000457763672,210.4949951171875,129.5141143798828,,29.306297302246094,36.37866973876953,159.7435760498047
2015-08-25,23.339488983154297,221.60899353027344,127.96856689453125,,28.9310302734375,35.32256317138672,157.86370849609375
2015-08-26,24.67812156677246,225.83099365234375,133.01405334472656,,31.24527359008789,37.277652740478516,163.92469787597656
2015-08-27,25.404809951782227,224.7689971923828,136.11329650878906,,31.69211769104004,38.31629180908203,167.97940063476562
2015-08-28,25.488054275512695,231.39599609375,136.01515197753906,,31.33275032043457,38.34248352050781,167.98788452148438
2015-08-29,25.488054275512695,229.77999877929688,136.01515197753906,,31.33275032043457,38.34248352050781,167.98788452148438
2015-08-30,25.488054275512695,228.76100158691406,136.01515197753906,,31.33275032043457,38.34248352050781,167.98788452148438
2015-08-31,25.368812561035156,230.05599975585938,135.07476806640625,,30.729839324951172,37.984622955322266,166.63067626953125
2015-09-01,24.234912872314453,228.12100219726562,131.21505737304688,,29.712881088256836,36.5008544921875,161.65711975097656
2015-09-02,25.274314880371094,229.28399658203125,133.66835021972656,,30.535490036010742,37.844970703125,164.72552490234375
2015-09-03,24.831113815307617,227.18299865722656,133.83995056152344,,30.13338279724121,37.9671630859375,164.84359741210938
2015-09-04,24.583629608154297,230.29800415039062,131.63214111328125,,29.857521057128906,37.190364837646484,162.34837341308594
